38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:19:55:40,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a2,38:17:c3:19:55:52,38:17:c3:19:55:51,38:17:c3:19:55:50,38:17:c3:1e:fc:a1,b0:be:76:f8:30:5e,32:f7:72:50:57:3b,38:17:c3:24:58:b0,00:4e:35:df:06:42,00:4e:35:df:06:52,38:17:c3:24:58:b1,38:17:c3:24:58:b2,00:4e:35:df:06:41,00:4e:35:df:06:40,00:4e:35:df:06:51,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,00:4e:35:df:06:50,80:8d:b7:55:3a:50,64:e5:99:c3:13:3c,68:ff:7b:e4:af:39,68:ff:7b:e4:af:38,70:56:81:c9:91:ab,38:17:c3:1f:0e:11,ea:9e:b4:53:24:54,38:17:c3:1f:0e:12,38:17:c3:1f:0e:10,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:10,80:8d:b7:55:35:12,80:8d:b7:55:35:00,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:03,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,80:8d:b7:55:39:d0,80:8d:b7:55:25:f1,38:17:c3:1f:01:81,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:72,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,38:17:c3:1f:01:92,38:17:c3:19:d7:70,38:17:c3:19:d7:71,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,38:17:c3:1f:01:90,38:17:c3:1f:01:91,44:48:c1:a5:82:22,60:32:b1:3e:1a:b8,38:17:c3:1e:ff:12,38:17:c3:1e:ff:10,44:48:c1:a5:82:32,38:17:c3:1e:ff:11,44:48:c1:a5:82:31,44:48:c1:a5:82:30,20:a6:cd:50:24:a2,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:1f:01:82,80:8d:b7:55:25:e0,38:17:c3:1f:01:80,44:48:c1:a5:82:21,38:17:c3:19:45:b0,80:8d:b7:55:25:e2,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1e:ff:00,80:8d:b7:55:25:e3,b4:5d:50:e1:92:23,20:a6:cd:50:24:a1,38:17:c3:19:45:b1,72:32:b1:3e:1a:b7,38:17:c3:19:45:b2,44:48:c1:a5:82:20,60:32:b1:3e:1a:b7,20:a6:cd:50:24:a0,80:8d:b7:55:25:e1,66:2a:2f:53:7c:99,38:17:c3:19:45:a1,38:17:c3:19:45:a2,20:a6:cd:50:24:b2,20:a6:cd:50:24:b0,72:32:b1:3e:1a:b8,20:a6:cd:50:24:b1,b4:5d:50:e1:92:22,00:4e:35:de:e1:10,00:4e:35:de:e1:12,38:17:c3:1f:09:90,00:4e:35:de:e1:11,b4:5d:50:e1:92:33,b4:5d:50:e1:92:31,b4:5d:50:e1:92:32,00:4e:35:de:e1:02,b4:5d:50:e1:92:30,38:17:c3:1f:08:50,00:4e:35:de:e1:00,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,38:17:c3:1f:08:52,38:17:c3:1f:08:51,00:4e:35:de:e1:01,00:4e:35:de:d7:52,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:19:71:90,38:17:c3:19:71:92,00:4e:35:de:d7:41,a8:bd:27:4c:bd:30,38:17:c3:19:71:80,00:4e:35:de:d7:42,38:17:c3:1f:22:30,38:17:c3:19:71:91,38:17:c3:1f:22:31,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:1f:22:32,38:17:c3:1f:08:40,38:17:c3:1f:08:41,00:4e:35:de:d7:43,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,00:4e:35:df:0e:12,00:4e:35:df:0e:11,00:4e:35:df:0e:10,00:4e:35:df:0e:02,00:4e:35:df:0e:00,00:4e:35:df:0e:01,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:1b:08:b0,00:4e:35:de:d7:40,x,y,label
-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-90,-71,-75,-100,-100,-71,-71,-74,-100,-100,-100,-74,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-85,-85,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-74,-100,-100,-100,-79,-100,-100,-79,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-53,-53,-53,-51,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,403.0,799.6000000000007,48
-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-90,-71,-75,-100,-100,-71,-70,-74,-100,-100,-100,-74,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-74,-100,-100,-100,-82,-100,-100,-81,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-54,-54,-52,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,403.0,799.6000000000007,48
-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-91,-70,-75,-100,-100,-71,-70,-74,-100,-100,-100,-74,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-75,-100,-100,-100,-81,-100,-100,-82,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-51,-50,-52,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,403.0,799.6000000000007,48
-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-75,-75,-100,-100,-75,-71,-75,-100,-100,-100,-75,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-100,-100,-100,-85,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-67,-100,-100,-100,-75,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-47,-46,-58,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,388.8,799.6000000000007,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-75,-77,-100,-100,-75,-74,-77,-100,-100,-100,-77,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-100,-100,-100,-85,-83,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-67,-100,-100,-100,-75,-100,-100,-74,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-47,-46,-54,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,388.8,799.6000000000007,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-92,-75,-76,-100,-100,-75,-74,-77,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-83,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-67,-100,-100,-100,-74,-100,-100,-74,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-52,-52,-54,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,388.8,799.6000000000007,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-89,-75,-77,-100,-100,-75,-76,-77,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-67,-100,-100,-100,-74,-100,-100,-74,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-52,-52,-54,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,388.8,799.6000000000007,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-89,-75,-77,-100,-100,-73,-75,-76,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-67,-100,-100,-100,-75,-100,-100,-74,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-52,-53,-54,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,388.8,799.6000000000007,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-75,-77,-100,-100,-74,-75,-76,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-68,-100,-100,-100,-74,-100,-100,-74,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-52,-53,-54,-54,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,388.8,799.6000000000007,49
-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-78,-100,-100,-100,-100,-79,-100,-100,-100,-79,-90,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-73,-100,-100,-100,-81,-100,-100,-80,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-54,-53,-48,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,374.6,799.6000000000007,50
-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-91,-72,-76,-100,-100,-74,-69,-75,-100,-100,-100,-75,-90,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-79,-78,-100,-79,-100,-100,-100,-81,-100,-100,-80,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-54,-87,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-59,-58,-58,-53,-54,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,374.6,799.6000000000007,50
-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-91,-74,-75,-100,-100,-74,-73,-75,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-76,-77,-100,-76,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-58,-87,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-57,-58,-58,-57,-57,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,374.6,799.6000000000007,50
-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-74,-75,-100,-100,-73,-73,-75,-100,-100,-100,-75,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-76,-100,-100,-100,-75,-100,-100,-77,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-59,-59,-58,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,374.6,799.6000000000007,50
-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-70,-73,-100,-100,-71,-71,-73,-100,-100,-100,-73,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-73,-100,-100,-100,-76,-100,-100,-76,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-57,-58,-58,-59,-58,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,374.6,799.6000000000007,50
-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-76,-77,-100,-100,-75,-75,-77,-100,-100,-100,-76,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-71,-100,-100,-100,-74,-100,-100,-74,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-56,-57,-56,-63,-63,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,374.6,799.6000000000007,50
-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-77,-76,-100,-100,-76,-100,-77,-100,-100,-100,-77,-91,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-90,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-71,-100,-100,-100,-74,-100,-100,-74,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-66,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,360.40000000000003,799.6000000000007,51
-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-74,-79,-100,-100,-74,-74,-79,-100,-100,-100,-78,-89,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-90,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-72,-100,-100,-100,-74,-100,-100,-74,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-59,-60,-62,-62,-100,-100,-89,-100,-100,-100,-100,-100,-100,-92,-100,360.40000000000003,799.6000000000007,51
-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-74,-79,-100,-100,-75,-74,-80,-100,-100,-100,-80,-90,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-74,-75,-100,-74,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-60,-60,-61,-61,-100,-100,-89,-100,-100,-100,-100,-100,-100,-92,-100,360.40000000000003,799.6000000000007,51
-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-73,-80,-100,-100,-74,-74,-80,-100,-100,-100,-80,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-70,-71,-100,-70,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-59,-60,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,360.40000000000003,799.6000000000007,51
-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-74,-80,-100,-100,-74,-74,-80,-100,-100,-100,-80,-90,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-74,-100,-100,-100,-75,-100,-100,-75,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-60,-60,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,360.40000000000003,799.6000000000007,51
-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-74,-80,-100,-100,-73,-74,-80,-100,-100,-100,-81,-91,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-74,-100,-100,-100,-75,-100,-100,-75,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-60,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,360.40000000000003,799.6000000000007,51
-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-79,-82,-100,-100,-80,-100,-82,-100,-100,-100,-82,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-79,-80,-100,-80,-100,-100,-100,-80,-100,-100,-79,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-63,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,346.20000000000005,799.6000000000007,52
-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-83,-82,-100,-100,-80,-100,-82,-100,-100,-100,-82,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-79,-100,-100,-100,-78,-100,-100,-78,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-62,-63,-60,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,346.20000000000005,799.6000000000007,52
-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-83,-82,-100,-100,-78,-78,-82,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-79,-81,-100,-79,-100,-100,-100,-78,-100,-100,-78,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-63,-63,-61,-60,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,346.20000000000005,799.6000000000007,52
