20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,44:48:c1:91:95:a0,44:48:c1:91:95:a1,20:a6:cd:42:0a:c2,44:48:c1:91:95:a3,44:48:c1:91:aa:20,20:a6:cd:42:0a:c3,44:48:c1:91:aa:21,44:48:c1:91:d0:00,44:48:c1:91:aa:22,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:1f:19:d2,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,38:17:c3:1f:19:d0,80:8d:b7:55:25:f0,38:17:c3:1f:19:d1,20:a6:cd:42:0a:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d0,9c:d6:43:60:92:e0,44:48:c1:91:aa:30,20:a6:cd:42:0a:d3,44:48:c1:91:aa:31,44:48:c1:91:aa:32,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,44:48:c1:91:d0:10,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,44:48:c1:91:d0:04,38:17:c3:24:47:50,38:17:c3:24:47:52,38:17:c3:24:47:51,38:17:c3:1f:19:c1,38:17:c3:22:61:90,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:09:92,a8:bd:27:4c:aa:80,38:17:c3:1f:14:00,38:17:c3:1f:09:93,38:17:c3:1f:14:01,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,a8:bd:27:4c:aa:83,38:17:c3:22:5e:f0,a8:bd:27:4c:aa:82,38:17:c3:22:5e:f1,a8:bd:27:4c:aa:81,38:17:c3:1a:cf:d0,b4:5d:50:e1:96:40,20:a6:cd:42:13:f1,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,b4:5d:50:e1:96:41,20:a6:cd:42:13:f2,38:17:c3:1f:1c:10,b4:5d:50:e1:96:42,38:17:c3:1f:00:a2,b4:5d:50:e1:96:43,38:17:c3:1f:09:90,38:17:c3:1f:09:91,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:90,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,a8:bd:27:4c:aa:93,38:17:c3:19:45:b1,a8:bd:27:4c:aa:92,38:17:c3:19:45:a0,20:a6:cd:42:13:f0,72:32:b1:3e:1a:b8,38:17:c3:1f:09:81,38:17:c3:1f:09:82,38:17:c3:1f:09:80,38:17:c3:1f:09:83,44:48:c1:91:95:a2,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:24:56:50,38:17:c3:1f:19:f0,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,20:a6:cd:42:0b:e3,38:17:c3:19:d7:72,38:17:c3:19:36:30,38:17:c3:22:61:91,66:2a:2f:53:7c:99,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:62,38:17:c3:19:d7:61,80:8d:b7:55:25:e3,38:17:c3:19:d7:60,80:8d:b7:55:25:f1,38:17:c3:19:36:31,80:8d:b7:55:35:03,80:8d:b7:55:29:d0,80:8d:b7:55:3a:50,80:8d:b7:55:35:12,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:35:11,b0:be:76:f8:30:5e,38:17:c3:1e:ff:10,80:8d:b7:55:3a:52,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:51,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:25:e0,38:17:c3:19:71:90,80:8d:b7:55:39:d0,68:ff:7b:e4:af:39,ea:9e:b4:53:24:54,38:17:c3:19:36:32,80:8d:b7:55:35:00,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,80:8d:b7:55:35:01,80:8d:b7:55:35:02,68:ff:7b:e4:af:38,80:8d:b7:55:39:d1,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:1e:ff:01,20:a6:cd:50:24:b0,80:8d:b7:55:39:d2,80:8d:b7:55:29:c0,80:8d:b7:55:29:d1,80:8d:b7:55:29:c1,80:8d:b7:55:29:d2,80:8d:b7:55:29:c2,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:1f:22:30,00:4e:35:df:06:52,38:17:c3:1f:0e:10,20:a6:cd:50:24:a2,20:a6:cd:50:24:a0,20:a6:cd:50:24:a1,00:4e:35:df:06:50,00:4e:35:df:06:51,38:17:c3:1f:22:32,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,00:4e:35:de:e1:12,38:17:c3:1f:22:31,00:4e:35:de:e1:10,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:0e:01,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:0e:02,38:17:c3:1f:22:20,x,y,label
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-74,-100,-100,-100,-100,-100,-73,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-56,-85,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-53,-100,-100,-93,-52,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-68,-69,-84,-68,-75,-100,-84,-78,-82,-85,-85,-86,-84,-86,-71,-80,-87,-86,-84,-81,-83,-81,-85,-92,-91,-87,-86,-100,-87,-100,-100,-71,-70,-87,-88,-94,-89,-88,-88,-87,-77,-80,-92,-82,-78,-80,-77,-81,-77,-77,-88,-91,-100,-74,-76,-76,-90,-100,-88,-80,-82,-92,-87,-92,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-76,-100,-100,-100,-100,-100,-75,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-59,-86,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-54,-100,-100,-93,-54,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-66,-66,-83,-66,-77,-100,-84,-78,-84,-83,-83,-84,-84,-88,-71,-85,-87,-85,-85,-85,-84,-84,-87,-94,-90,-87,-89,-100,-88,-100,-100,-70,-71,-89,-89,-92,-89,-88,-88,-87,-78,-80,-90,-82,-79,-81,-74,-81,-76,-74,-90,-92,-100,-72,-70,-73,-90,-100,-88,-80,-81,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-78,-100,-76,-100,-100,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-56,-88,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-54,-100,-100,-93,-53,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-67,-67,-84,-68,-76,-100,-84,-75,-82,-83,-84,-83,-83,-86,-69,-82,-87,-86,-84,-81,-83,-84,-85,-92,-91,-87,-86,-100,-90,-100,-100,-69,-69,-87,-87,-94,-90,-88,-88,-87,-76,-81,-89,-82,-76,-82,-75,-82,-76,-76,-89,-92,-100,-71,-75,-72,-90,-100,-88,-81,-79,-92,-87,-92,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-76,-100,-100,-100,-100,-100,-74,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-53,-89,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-57,-100,-100,-93,-59,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-74,-74,-83,-76,-75,-100,-82,-74,-79,-81,-80,-80,-80,-89,-71,-79,-86,-86,-86,-79,-85,-86,-85,-90,-91,-87,-91,-100,-89,-100,-100,-70,-69,-86,-88,-90,-88,-88,-88,-87,-74,-82,-87,-82,-74,-83,-74,-83,-73,-74,-88,-91,-100,-72,-73,-70,-90,-100,-87,-81,-82,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-80,-100,-100,-100,-100,-100,-75,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-47,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-60,-100,-100,-93,-58,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-68,-68,-83,-68,-79,-100,-82,-72,-81,-76,-80,-78,-78,-89,-72,-80,-85,-85,-85,-81,-85,-86,-85,-90,-89,-87,-88,-100,-86,-100,-100,-73,-72,-84,-85,-91,-88,-88,-88,-100,-74,-80,-87,-77,-73,-81,-73,-80,-75,-75,-88,-93,-100,-71,-72,-71,-90,-100,-87,-80,-79,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-78,-100,-80,-100,-100,-100,-100,-100,-77,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-57,-91,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-57,-100,-100,-93,-56,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-67,-69,-83,-68,-80,-100,-82,-72,-78,-77,-78,-78,-78,-89,-71,-78,-83,-84,-85,-78,-84,-84,-86,-88,-88,-87,-87,-100,-85,-100,-100,-70,-69,-84,-85,-90,-88,-88,-88,-100,-75,-79,-87,-81,-73,-81,-75,-81,-72,-75,-87,-93,-100,-71,-70,-71,-90,-100,-87,-80,-80,-92,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-79,-100,-100,-100,-100,-100,-77,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-65,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-58,-100,-100,-93,-56,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-68,-66,-83,-68,-79,-100,-81,-72,-78,-78,-79,-78,-78,-89,-71,-79,-83,-84,-85,-79,-83,-84,-86,-91,-88,-93,-87,-100,-85,-100,-100,-70,-69,-86,-85,-89,-88,-88,-88,-100,-76,-80,-87,-81,-73,-81,-75,-81,-74,-75,-89,-90,-100,-71,-71,-69,-90,-100,-87,-79,-78,-92,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-78,-100,-100,-100,-100,-100,-80,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-48,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-60,-100,-100,-93,-58,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-67,-65,-82,-67,-78,-100,-81,-72,-77,-81,-81,-81,-80,-89,-77,-77,-85,-84,-86,-77,-85,-86,-86,-87,-89,-86,-87,-100,-85,-89,-86,-76,-78,-85,-85,-90,-88,-88,-88,-100,-73,-79,-87,-83,-73,-80,-75,-80,-76,-73,-88,-90,-100,-72,-71,-71,-90,-100,-87,-81,-79,-92,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-78,-100,-100,-100,-100,-100,-80,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-51,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-100,-100,-93,-60,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-69,-69,-82,-70,-78,-100,-80,-72,-79,-85,-85,-84,-85,-89,-74,-80,-85,-84,-86,-79,-85,-86,-86,-87,-88,-86,-88,-100,-84,-89,-86,-74,-74,-86,-84,-90,-88,-88,-88,-100,-75,-79,-87,-80,-73,-80,-73,-78,-76,-76,-86,-90,-100,-75,-73,-74,-90,-100,-86,-79,-79,-92,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-79,-100,-80,-100,-100,-100,-100,-100,-80,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-50,-91,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-59,-100,-100,-93,-59,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-67,-66,-82,-68,-79,-100,-80,-73,-77,-80,-79,-81,-79,-89,-73,-78,-84,-87,-88,-78,-84,-84,-86,-90,-89,-84,-85,-100,-85,-89,-89,-70,-73,-86,-85,-90,-88,-88,-88,-100,-72,-80,-87,-80,-74,-81,-73,-78,-74,-74,-89,-91,-100,-72,-72,-69,-90,-100,-86,-79,-80,-92,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-70,-100,-69,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-56,-91,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-60,-100,-100,-93,-60,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-67,-67,-82,-67,-68,-100,-81,-73,-77,-81,-81,-81,-80,-89,-72,-75,-82,-87,-88,-77,-82,-82,-86,-90,-89,-89,-86,-100,-85,-89,-89,-70,-73,-86,-85,-90,-88,-88,-88,-100,-75,-84,-87,-82,-74,-81,-73,-82,-77,-77,-85,-91,-100,-72,-76,-75,-90,-100,-85,-86,-85,-92,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,911,175,44
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-68,-100,-70,-100,-100,-100,-100,-100,-75,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-63,-91,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-60,-100,-100,-93,-60,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-67,-67,-82,-67,-70,-100,-83,-73,-76,-82,-81,-83,-82,-89,-68,-76,-82,-87,-88,-76,-82,-82,-86,-90,-88,-87,-86,-100,-87,-89,-89,-66,-68,-87,-87,-90,-89,-88,-88,-100,-72,-86,-89,-82,-74,-81,-74,-81,-77,-75,-85,-91,-100,-77,-78,-78,-90,-100,-85,-84,-84,-92,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,911,175,44
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-69,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-60,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-63,-100,-100,-93,-62,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-66,-66,-82,-67,-69,-100,-83,-73,-77,-81,-82,-83,-81,-89,-71,-75,-82,-80,-79,-76,-82,-82,-81,-90,-88,-88,-87,-100,-87,-89,-89,-70,-72,-88,-88,-90,-87,-88,-88,-100,-74,-84,-87,-82,-74,-81,-74,-82,-75,-73,-86,-91,-100,-78,-79,-78,-90,-100,-85,-84,-85,-92,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,911,175,44
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-69,-100,-70,-100,-100,-100,-100,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-59,-88,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-60,-100,-100,-93,-63,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-67,-67,-84,-67,-69,-100,-80,-80,-76,-81,-79,-81,-80,-88,-72,-75,-81,-82,-80,-75,-81,-82,-81,-90,-87,-88,-84,-100,-88,-89,-89,-72,-71,-86,-86,-91,-87,-100,-88,-100,-74,-85,-88,-80,-80,-80,-79,-80,-75,-75,-87,-91,-100,-76,-79,-77,-90,-100,-87,-85,-85,-92,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,911,175,44
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-69,-100,-70,-100,-100,-100,-100,-100,-79,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-64,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-62,-100,-100,-93,-59,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-67,-66,-80,-66,-70,-100,-80,-80,-75,-82,-82,-81,-82,-88,-70,-76,-80,-82,-82,-75,-81,-82,-81,-90,-87,-88,-88,-100,-85,-89,-89,-69,-68,-84,-84,-91,-87,-100,-88,-100,-73,-85,-88,-82,-80,-81,-79,-80,-72,-72,-84,-91,-100,-78,-79,-77,-90,-100,-84,-86,-86,-92,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,911,175,44
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-71,-100,-72,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-53,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-100,-100,-93,-62,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-66,-67,-79,-67,-71,-100,-82,-72,-75,-81,-82,-80,-81,-88,-70,-74,-82,-82,-82,-75,-82,-82,-82,-90,-92,-88,-87,-100,-87,-89,-89,-68,-68,-84,-87,-91,-90,-100,-88,-100,-75,-85,-88,-81,-71,-81,-71,-80,-75,-74,-84,-91,-100,-77,-79,-80,-90,-100,-85,-85,-85,-92,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,911,175,44
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-73,-100,-100,-100,-100,-100,-82,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-57,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-61,-100,-100,-100,-62,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-74,-74,-80,-75,-73,-100,-82,-70,-78,-83,-81,-82,-83,-88,-74,-79,-86,-87,-87,-78,-87,-86,-87,-90,-86,-88,-87,-100,-87,-89,-89,-72,-72,-86,-84,-91,-86,-100,-88,-89,-74,-85,-86,-81,-71,-78,-70,-79,-74,-75,-87,-91,-100,-83,-84,-84,-90,-100,-86,-85,-85,-92,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,928,175,45
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-74,-100,-74,-100,-100,-100,-100,-100,-82,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-57,-93,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-100,-100,-100,-65,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-72,-74,-80,-73,-75,-100,-82,-71,-80,-80,-81,-81,-81,-88,-71,-79,-86,-87,-87,-79,-88,-86,-87,-90,-87,-88,-87,-100,-85,-89,-89,-71,-71,-86,-86,-86,-86,-100,-88,-89,-76,-85,-86,-78,-70,-81,-71,-79,-74,-74,-90,-91,-100,-83,-84,-84,-90,-100,-88,-85,-85,-92,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,928,175,45
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-75,-100,-75,-100,-100,-100,-100,-100,-85,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-64,-93,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-100,-100,-100,-63,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-73,-83,-80,-76,-75,-100,-82,-70,-80,-81,-81,-81,-80,-88,-70,-80,-87,-87,-87,-79,-88,-86,-87,-90,-85,-88,-86,-100,-85,-89,-89,-70,-71,-86,-85,-88,-86,-100,-88,-89,-75,-85,-86,-77,-69,-78,-69,-82,-75,-75,-83,-91,-100,-83,-86,-84,-90,-100,-84,-85,-85,-92,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,928,175,45
